,Concurso,Data do Sorteio,Coluna1,Coluna2,Coluna3,Coluna4,Coluna5,Coluna6,Ganhadores Faixa 1,Ganhadores Faixa 2,Ganhadores Faixa 3,Rateio Faixa 1,Rateio Faixa2,Rateio Faixa 3,Cidade,Valor Arrecadado,Estimativa para o próximo concurso,Valor Acumulado Próximo Concurso,Acumulado,Sorteio Especial,Observação
,433,29/01/2003,016,017,028,030,036,054,0,31,2332,000,1658020,21958,(),000,000,191211154,Sim,Não,Estimativa de prêmio (SENA) próximo concurso: 260000000
,434,01/02/2003,004,010,017,024,030,054,0,84,4870,000,917328,15763,(),000,000,283677800,Sim,Não,Estimativa de prêmio (SENA) próximo concurso: 350000000
,435,05/02/2003,010,011,017,031,037,043,0,55,3243,000,1105932,18685,(),000,000,356669313,Sim,Não,Estimativa de prêmio SENA próximo concurso:450000000
,436,08/02/2003,001,006,007,029,048,057,0,47,4696,000,1953131,19474,(),000,000,466825869,Sim,Não,Estimativa de prêmio (SENA)próximo concurso:  560000000
,437,12/02/2003,007,010,030,044,054,059,0,33,2829,000,2227390,25884,(),000,000,555030504,Sim,Não,Estimativa de prêmio (SENA) próximo concurso:
700000000 (SETE MILHÕES!!!)
,438,15/02/2003,003,005,011,014,038,048,0,65,6276,000,1628173,16799,(),000,000,682028027,Sim,Não,Estimativa de prêmio (SENA) próximo concurso: 800000000 (OITO MILHÕES!!!)
,439,19/02/2003,013,020,029,042,043,057,0,65,4407,000,1335384,19622,(),000,000,1415092479,Sim,Não,Estimativa de prêmio (6 ACERTOS) para o próximo concurso: 1600000000
,440,22/02/2003,003,005,023,030,046,047,0,139,10120,000,1090913,14928,(),000,000,1597056686,Sim,Não,Estimativa de prêmio (SENA) próximo concurso: 1800000000 (DEZOITO MILHÕES!!!)
,441,26/02/2003,002,010,015,021,058,059,0,121,6941,000,1191774,20698,(),000,000,1770102329,Sim,Não,Estimativa de prêmio (SENA) próximo concurso: 2100000000 (VINTE E UM MILHÕES!!!) No dia 05/03/2003 (Quarta-feira de Cinzas) não haverá sorteio da Loteria Federal Lotomania e Mega-Sena
,442,01/03/2003,006,015,023,031,037,059,1,135,9944,1994660101,1386159,18748,([SP]),000,000,000,Não,Não,Estimativa de prêmio (SENA) próximo concurso: 70000000 A CAIXA informa que o concurso 443 da Mega Sena acontecerá em 08/03/2003
,443,08/03/2003,011,017,026,036,048,052,0,47,3738,000,1632242,20446,(),000,000,92058421,Sim,Não,Estimativa de prêmio ( SENA )próximo concurso: 200000000
,444,12/03/2003,003,024,033,048,052,057,0,43,3332,000,1389062,17858,(),000,000,163734011,Sim,Não,Estimativa de prêmio (SENA) próximo concurso: 250000000
,445,15/03/2003,007,020,031,032,050,053,0,31,3101,000,2855937,28442,(),000,000,269974884,Sim,Não,Estimativa de prêmio (SENA)próximo concurso:  360000000
,446,19/03/2003,008,011,012,017,020,047,2,65,5039,176711791,1069855,13748,([RS][SP]),000,000,000,Não,Não,Estimativa de prêmio (SENA) próximo concurso: 65000000
,447,22/03/2003,015,024,025,033,042,055,0,55,5613,000,1201032,11725,(),000,000,79268147,Sim,Não,Estimativa de prêmio (SENA) próximo concurso: 150000000
,448,26/03/2003,003,005,009,045,051,052,0,40,2999,000,1335699,17748,(),000,000,143381703,Sim,Não,Estimativa de prêmio (SENA) próximo concurso: 220000000
,449,29/03/2003,001,008,024,034,049,056,0,55,3656,000,1464305,21946,(),000,000,1022037233,Sim,Não,Estimativa de prêmio (SENA) próximo concurso: 1200000000
,450,02/04/2003,001,009,013,050,051,059,0,108,6194,000,1057560,18370,(),000,000,1159097046,Sim,Não,Estimativa de prêmio (SENA) do próximo concurso:1350000000
,451,05/04/2003,017,018,023,028,031,053,0,87,7368,000,1713180,20153,(),000,000,1337952989,Sim,Não,Estimativa de prêmio (SENA) próximo concurso:1600000000
,452,09/04/2003,011,016,030,036,051,054,0,76,6317,000,1884721,22590,(),000,000,1509839542,Sim,Não,Estimativa de prêmio (SENA) próximo concurso: 1800000000 (DEZOITO MILHÕES!!!)
,453,12/04/2003,008,020,023,034,052,058,0,120,7882,000,1593245,24165,(),000,000,1739266768,Sim,Não,Estimativa de prêmio (SENA) próximo concurso: 2000000000 (VINTE MILHÕES!!!)
,454,16/04/2003,004,017,024,042,046,056,0,275,16564,000,751539,12430,(),000,000,1987274464,Sim,Não,Estimativa de prêmio (SENA) próximo concurso: 2300000000 (VINTE E TRÊS MILHÕES!!!)
,455,19/04/2003,002,014,015,017,050,059,0,86,7989,000,2317164,24850,(),000,000,2226405774,Sim,Não,Estimativa de prêmio (SENA) próximo concurso: 2500000000 (VINTE E CINCO MILHÕES!!!)
,456,23/04/2003,003,017,022,027,033,040,0,221,16964,000,1114266,14461,(),000,000,2521909120,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 3000000000 (TRINTA MILHÕES!!!)
,457,26/04/2003,015,017,024,027,032,048,3,480,31340,1000044174,830249,12668,([CE][SP]),000,000,000,Não,Não,Estimativa de prêmio (SENA) próximo concurso: 50000000
,458,30/04/2003,013,024,032,034,043,053,0,82,3921,000,739534,15408,(),000,000,72770147,Sim,Não,Estimativa de prêmio (SENA) próximo concurso: 180000000
,459,03/05/2003,008,015,017,039,043,049,0,62,4197,000,1214648,17876,(),000,000,1590630109,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 1800000000 (DEZOITO MILHÕES!!!)
,460,07/05/2003,019,023,030,037,049,055,0,155,9464,000,968896,15809,(),000,000,1770844664,Sim,Não,Estimativa de prêmio (SENA) próximo concurso:2000000000
,461,10/05/2003,015,017,020,029,030,060,0,189,8312,000,1031748,23371,(),000,000,2004845045,Sim,Não,Estimativa de prêmio (SENA) próximo concurso: 2300000000
,462,14/05/2003,017,019,022,026,027,048,0,212,14463,000,902334,13176,(),000,000,2234398757,Sim,Não,Estimativa de prêmio (SENA) próximo concurso: 2600000000 (VINTE E SEIS MILHÕES!!!)
,463,17/05/2003,002,003,007,018,045,053,0,166,15269,000,1474096,15966,(),000,000,2528038638,Sim,Não,Estimativa de prêmio (SENA) próximo concurso: 2900000000 (VINTE E NOVE MILHÕES!!!)
,464,21/05/2003,006,024,033,038,045,050,1,241,15457,2841454443,1083734,16833,([RS]),000,000,000,Não,Não,Estimativa de prêmio (SENA) próximo concurso: 70000000
,465,24/05/2003,001,022,031,046,051,057,0,19,2175,000,4062781,35357,(),000,000,92631393,Sim,Não,Estimativa de prêmio (SENA) próximo concurso: 160000000
,466,28/05/2003,011,016,028,029,030,045,0,64,3582,000,1035372,18429,(),000,000,172147917,Sim,Não,Estimativa de prêmio (SENA) próximo concurso: 260000000
,467,31/05/2003,008,018,021,022,038,060,0,45,3907,000,2073013,23787,(),000,000,284090583,Sim,Não,Estimativa de prêmio (SENA) próximo concurso: 400000000
,468,04/06/2003,005,006,023,025,039,051,0,58,4701,000,1429256,17567,(),000,000,383566821,Sim,Não,Estimativa de prêmio (SENA) próximo concurso: 500000000
,469,07/06/2003,013,021,026,029,042,047,2,187,8798,259643292,604812,12807,([AL][RO]),000,000,000,Não,Não,Estimativa de prêmio (SENA) próximo concurso: 1350000000
,470,11/06/2003,008,011,023,037,051,058,0,86,6094,000,1338459,18818,(),000,000,1318202914,Sim,Não,Estimativa de prêmio (SENA) próximo concurso: 1500000000 (QUINZE MILHÕES!!!)
,471,14/06/2003,005,031,032,036,051,059,0,76,5490,000,1966802,27124,(),000,000,1497575283,Sim,Não,Estimativa de prêmio (SENA) próximo concurso: 1700000000 (DEZESSETE MILHÕES!!!)
,472,18/06/2003,003,004,012,029,038,051,0,82,6518,000,1722458,21588,(),000,000,1667065102,Sim,Não,Estimativa de prêmio (SENA) próximo concurso: 1900000000 (DEZENOVE MILHÕES DE REAIS!!)
,473,21/06/2003,007,023,041,049,051,058,0,65,6524,000,2328511,23112,(),000,000,1848688908,Sim,Não,Estimativa de prêmio (SENA) próximo concurso: 2100000000 (VINTE E UM MILHÕES DE REAIS!!!)
,474,25/06/2003,003,012,032,034,040,050,0,56,6910,000,3415659,27576,(),000,000,2078221164,Sim,Não,Estimativa de prêmio (SENA) próximo concurso: 2400000000 (VINTE E QUATRO MILHÕES DE REAIS!!!)
,475,28/06/2003,006,008,019,022,043,052,0,156,13235,000,1500818,17623,(),000,000,2359174220,Sim,Não,Estimativa de prêmio (SENA) próximo concurso: 2700000000 (VINTE E SETE MILHÕES DE REAIS!!!)
,476,02/07/2003,017,020,038,043,055,058,0,163,11465,000,1683781,23849,(),000,000,2688521769,Sim,Não,ACUMULADA!!! Estimativa de prêmio (SENA) próximo concurso: 3100000000 (TRINTA E UM MILHÕES DE REAIS!!!)
,477,05/07/2003,006,008,018,034,038,047,3,279,21958,1040148192,1290092,16330,([AM][RN][RS]),000,000,000,Não,Não,Estimativa de prêmio (SENA) próximo concurso: 70000000
,478,09/07/2003,003,008,021,025,030,031,0,92,4876,000,704532,13243,(),000,000,77780322,Sim,Não,Estimativa de prêmio (SENA) próximo concurso: 170000000
,479,12/07/2003,020,026,041,046,054,058,0,32,2834,000,2901234,32635,(),000,000,1608893265,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 1800000000 (DEZOITO MILHÕES DE REAIS!!!)
,480,16/07/2003,014,033,036,038,041,049,0,112,8589,000,1383154,17969,(),000,000,1794789221,Sim,Não,Estimativa de prêmio (SENA) próximo concurso: 2100000000 (VINTE E UM MILHÕES DE REAIS!!!)
,481,19/07/2003,006,013,022,024,042,044,3,359,19465,679688803,567032,10419,([AC][MT][SP]),000,000,000,Não,Não,Estimativa de prêmio (SENA) próximo concurso: 80000000
,482,23/07/2003,012,013,033,053,054,056,0,41,2929,000,1487829,20748,(),000,000,73201195,Sim,Não,Acumulou!! Estimativa de prêmio (SENA) próximo concurso: 160000000
,483,26/07/2003,016,018,023,035,044,059,0,90,6279,000,976125,13938,(),000,000,178622743,Sim,Não,Estimativa de prêmio (SENA) próximo concurso: 270000000
,484,30/07/2003,017,018,019,038,049,053,0,55,4015,000,1365517,18635,(),000,000,268746843,Sim,Não,Estimativa de prêmio (SENA) próximo concurso: 400000000 (QUATRO MILHÕES DE REAIS!!!)
,485,02/08/2003,019,028,030,038,052,057,0,30,3203,000,3588842,33487,(),000,000,397945173,Sim,Não,Estimativa de prêmio (SENA) próximo concurso: 550000000
,486,06/08/2003,008,014,019,030,042,050,1,55,4325,512580012,1736892,22005,([SP]),000,000,000,Não,Não,Estimativa de prêmio (SENA) próximo concurso: 70000000
,487,09/08/2003,008,022,025,048,052,054,2,104,5329,46770234,749523,14573,([SE]),000,000,000,Não,Não,Estimativa de prêmio (SENA) próximo concurso: 75000000
,488,13/08/2003,015,030,035,039,043,057,0,46,2699,000,1186407,20145,(),000,000,65489668,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 150000000
,489,16/08/2003,017,028,033,036,053,059,0,67,5107,000,1240682,16216,(),000,000,966263184,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 1100000000 (ONZE MILHÕES DE REAIS!!!)
,490,20/08/2003,005,011,023,029,054,058,1,148,8438,1107017350,792535,13849,([RJ]),000,000,000,Não,Não,Estimativa de prêmio (SENA) próximo concurso: 90000000
,491,23/08/2003,001,009,015,022,043,055,1,81,4221,84934426,873811,16705,([RJ]),000,000,000,Não,Não,Estimativa de prêmio (SENA) próximo concurso: 70000000
,492,27/08/2003,002,006,015,018,056,057,0,26,2629,000,1904152,18761,(),000,000,59409553,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 150000000
,493,30/08/2003,003,018,020,024,042,054,0,79,5294,000,966399,14367,(),000,000,151024151,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 250000000
,494,03/09/2003,018,020,028,032,049,053,0,32,2766,000,2199760,25353,(),000,000,235494951,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 350000000
,495,06/09/2003,008,015,029,036,049,060,0,48,5313,000,2056502,18509,(),000,000,353949503,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 500000000 (CINCO MILHÕES DE REAIS!!!)
,496,10/09/2003,010,019,020,029,041,059,0,31,3495,000,2772031,24494,(),000,000,457069049,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 600000000 (SEIS MILHÕES DE REAIS!!!)
,497,13/09/2003,009,013,020,032,041,058,0,72,5439,000,1571244,20721,(),000,000,592824466,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 750000000 (SETE MILHÕES E MEIO DE REAIS!!!)
,498,17/09/2003,002,006,028,049,050,057,0,58,4592,000,1760300,22150,(),000,000,715341301,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 900000000 (NOVE MILHÕES DE REAIS)
,499,20/09/2003,001,004,005,011,044,059,1,126,8903,869809922,1021618,14404,([PE]),000,000,000,Não,Não,Estimativa de prêmio (SENA) próximo concurso: 1100000000 (ONZE MILHÕES DE REAIS) A CAIXA informa que o próximo concurso (500) da MEGA-SENA será realizado em Recife/PE em 27/09/2003
,500,27/09/2003,021,029,035,036,038,054,1,73,6818,939424883,2386901,25460,([PR]),000,000,000,Não,Não,Estimativa de prêmio (SENA) próximo concurso: 70000000
,501,01/10/2003,016,027,028,034,039,056,0,43,3037,000,1130351,15945,(),000,000,58326135,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 150000000
,502,04/10/2003,007,013,021,024,033,050,2,268,9549,73091533,273187,7639,([MS][SP]),000,000,000,Não,Não,Estimativa de prêmio (SENA) próximo concurso: 70000000
,503,08/10/2003,007,010,021,027,048,049,0,40,2934,000,1163606,15804,(),000,000,55853093,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 140000000
,504,11/10/2003,008,011,019,030,039,050,0,54,4006,000,1285555,17264,(),000,000,139157039,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 230000000
,505,15/10/2003,003,020,028,046,047,052,0,30,2559,000,1973618,23051,(),000,000,210207280,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 300000000
,506,18/10/2003,004,015,031,034,037,038,0,65,4735,000,1272038,17396,(),000,000,309426201,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 450000000
,507,22/10/2003,003,005,027,033,044,058,2,212,6604,196348453,327322,10468,([MG][SP]),000,000,000,Não,Não,Estimativa de prêmio (SENA) próximo concurso: 70000000
,508,25/10/2003,005,010,015,045,046,056,0,33,3025,000,1803877,19605,(),000,000,71433526,Sim,Não,Estimativa de prêmio (SENA) próximo concurso: 150000000
,509,29/10/2003,028,032,033,034,035,055,0,39,2852,000,1310428,17852,(),000,000,719917621,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 850000000
,510,01/11/2003,001,004,030,041,045,058,2,70,4392,425298306,1555702,24701,([MA][SP]),000,000,000,Não,Não,Estimativa de prêmio (SENA) próximo concurso: 70000000
,511,05/11/2003,003,004,008,034,036,037,0,50,3155,000,870075,13737,(),000,000,76131561,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 180000000
,512,08/11/2003,004,008,031,040,053,058,3,41,2277,65382850,1672711,30005,([MS][RJ]),000,000,000,Não,Não,Estimativa de prêmio (SENA) próximo concurso: 70000000
,513,12/11/2003,010,019,027,033,039,046,0,46,2427,000,848571,16023,(),000,000,68309965,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 150000000
,514,15/11/2003,015,036,040,042,051,052,0,20,1209,000,2496472,41142,(),000,000,494116535,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 650000000
,515,19/11/2003,015,016,039,045,048,057,0,33,2636,000,2046465,25523,(),000,000,612299873,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 750000000 (SETE MILHÕES E QUINHENTOS MIL REAIS!!!)
,516,22/11/2003,005,013,024,033,034,035,0,164,7718,000,541602,11465,(),000,000,767739438,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 900000000 (NOVE MILHÕES DE REAIS)
,517,26/11/2003,007,008,028,032,038,051,0,36,3262,000,2238592,24613,(),000,000,908770716,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 1100000000 (ONZE MILHÕES DE REAIS)
,518,29/11/2003,005,008,010,015,018,044,0,182,8653,000,601485,12604,(),000,000,1100343788,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 1300000000 (TREZE MILHÕES DE REAIS)
,519,03/12/2003,009,015,019,022,036,042,0,111,7018,000,968531,15261,(),000,000,1855884036,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 2100000000 (VINTE E UM MILHÕES DE REAIS)
,520,06/12/2003,009,012,017,032,034,035,0,166,10884,000,1001732,15220,(),000,000,2146887174,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 2400000000 (VINTE E QUATRO MILHÕES DE REAIS)
,521,10/12/2003,015,025,028,032,038,045,0,166,10610,000,1046337,16309,(),000,000,2450848018,Sim,Não,ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso:  2900000000 (VINTE E NOVE MILHÕES)
,522,13/12/2003,006,014,015,025,049,052,0,118,8280,000,1931139,27417,(),000,000,2849628166,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 3300000000 (TRINTA E TRÊS MILHÕES DE REAIS)
,523,17/12/2003,028,039,040,044,045,058,0,123,9692,000,2752874,34805,(),000,000,3442184343,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 4000000000 (QUARENTA MILHÕES DE REAIS)
,524,20/12/2003,019,029,034,041,047,048,1,180,17156,4279469756,2658049,27783,([SC]),000,000,000,Não,Não,Estimativa de prêmio (SENA) próximo concurso: 2000000000 (VINTE MILHÕES DE REAIS)
,525,27/12/2003,008,010,024,026,032,049,2,153,9640,1020872299,1160082,18343,([MG][SP]),000,000,000,Não,Não,Estimativa de prêmio (SENA) próximo concurso: 100000000
,526,03/01/2004,003,021,031,036,055,059,0,34,2444,000,2268104,31434,(),000,000,134952177,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 300000000
,527,07/01/2004,006,014,017,026,050,052,0,23,2091,000,2746344,30094,(),000,000,245492513,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 400000000
,528,10/01/2004,008,012,028,031,034,037,0,67,4827,000,1255460,17360,(),000,000,392695217,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 550000000
,529,14/01/2004,001,013,033,038,045,056,15,87,4758,34873275,856512,15603,([BA][CE][PB][PE][PI][RN]),000,000,000,Não,Não,Estimativa de prêmio (SENA) próximo concurso: 700000000 (SETE MILHÕES DE REAIS)
,530,17/01/2004,001,006,021,025,032,049,0,49,3771,000,1850175,23950,(),000,000,754160405,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 900000000 (NOVE MILHÕES DE REAIS)
,531,21/01/2004,001,003,007,018,035,050,0,96,5188,000,907910,16737,(),000,000,906689284,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 1100000000 (ONZE MILHÕES DE REAIS)
,532,24/01/2004,004,009,012,013,052,053,0,69,5314,000,1662816,21509,(),000,000,1107474303,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 1300000000 (TREZE MILHÕES DE REAIS)
,533,28/01/2004,013,018,021,027,053,059,0,82,5129,000,1274727,20303,(),000,000,1290397595,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 1500000000 (QUINZE MILHÕES DE REAIS)
,534,31/01/2004,003,008,023,031,048,057,1,107,6559,1518465812,1217988,19795,([MT]),000,000,000,Não,Não,Estimativa de prêmio (SENA) próximo concurso: 800000000 (OITO MILHÕES DE REAIS)
,535,04/02/2004,006,014,028,047,049,056,1,59,4136,783413914,1202502,17089,([DF]),000,000,000,Não,Não,Estimativa de prêmio (SENA) próximo concurso: 100000000
,536,07/02/2004,014,015,022,023,025,037,0,49,3217,000,1255138,19046,(),000,000,107628035,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 200000000 (DOIS MILHÕES DE REAIS)
,537,11/02/2004,003,007,019,034,037,039,1,128,5345,205434005,436634,10417,([RS]),000,000,000,Não,Não,Estimativa de prêmio (SENA) próximo concurso: 100000000
,538,14/02/2004,003,025,043,045,052,056,0,36,2657,000,1653354,22317,(),000,000,104161280,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 200000000 (DOIS MILHÕES DE REAIS)
,539,18/02/2004,006,016,019,047,050,055,0,21,1908,000,2521462,27647,(),000,000,572837354,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 700000000 (SETE MILHÕES DE REAIS)
,540,21/02/2004,004,022,028,030,044,049,0,84,4535,000,1018619,18797,(),000,000,722574335,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 900000000 (NOVE MILHÕES DE REAIS) A CAIXA informa que o concurso 541 da Mega Sena ocorrerá em 28/02/2004 (sábado) às 20 horas
,541,28/02/2004,013,027,049,052,057,058,1,54,4879,914454350,2030476,22388,([MG]),000,000,000,Não,Não,Estimativa de prêmio (SENA) próximo concurso: 80000000
,542,03/03/2004,004,006,019,028,035,049,0,42,2800,000,968343,14470,(),000,000,71173171,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 170000000 (HUM MILHÃO E SETECENTOS MIL REAIS)
,543,06/03/2004,035,037,042,046,049,054,1,78,2557,183674958,824189,25047,([PR]),000,000,000,Não,Não,Estimativa de prêmio (SENA) próximo concurso: 80000000
,544,10/03/2004,011,017,033,034,047,056,0,39,2415,000,1006210,16189,(),000,000,492935089,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 600000000 (SEIS MILHÕES DE REAIS)
,545,13/03/2004,017,029,035,040,043,057,1,102,4315,640964553,829297,19529,([ES]),000,000,000,Não,Não,Estimativa de prêmio (SENA) próximo concurso: 75000000
,546,17/03/2004,004,005,013,017,046,054,0,32,3003,000,1222497,12978,(),000,000,68459829,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 150000000 (HUM MILHÃO E QUINHENTOS MIL REAIS)
,547,20/03/2004,004,013,028,030,053,059,1,42,2599,174685735,1445251,23267,([PB]),000,000,000,Não,Não,Estimativa de prêmio (SENA) próximo concurso: 85000000
,548,24/03/2004,014,047,049,051,058,059,0,9,965,000,4163470,38683,(),000,000,65574639,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 170000000 (HUM MILHÃO E SETECENTOS MIL REAIS)
,549,27/03/2004,008,013,022,046,051,058,0,34,2772,000,1751941,21407,(),000,000,521622500,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 700000000 (SETE MILHÕES DE REAIS)
,550,31/03/2004,016,017,038,039,045,056,0,39,2948,000,1827700,24088,(),000,000,646363053,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 800000000 (OITO MILHÕES DE REAIS)
,551,03/04/2004,012,021,046,048,056,057,0,35,3027,000,2819258,32475,(),000,000,819042628,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 1000000000 (DEZ MILHÕES DE REAIS)
,552,07/04/2004,009,022,047,049,052,054,0,69,4299,000,1411009,22561,(),000,000,989422021,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 1150000000 (ONZE MILHÕES E QUINHENTOS MIL REAIS)
,553,10/04/2004,004,043,046,053,054,058,0,42,3308,000,2381478,30122,(),000,000,1164460676,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 1350000000 (TREZE MILHÕES E QUINHENTOS MIL REAIS)
,554,14/04/2004,015,029,031,042,047,060,0,64,4812,000,2095121,27760,(),000,000,2025893921,Sim,Não,ACUMULOU !!! Estimativa de prêmio (SENA) próximo concurso: 2300000000 (VINTE E TRÊS MILHÕES DE REAIS)
,555,17/04/2004,005,023,031,033,045,049,1,152,10733,2381005719,1335007,18835,([PR]),000,000,000,Não,Não,Estimativa de prêmio (SENA) próximo concurso: 130000000 (UM MILHÃO E TREZENTOS MIL REAIS)
,556,21/04/2004,008,010,017,030,033,045,0,20,1699,000,1487257,17441,(),000,000,52053987,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 140000000 (UM MILHÃO E QUATROCENTOS MIL REAIS)
,557,24/04/2004,008,012,018,023,038,049,0,59,3777,000,1100141,17120,(),000,000,165643501,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 250000000 (DOIS MILHÕES E QUINHENTOS MIL REAIS)
,558,28/04/2004,007,014,031,057,058,059,0,21,2000,000,2657146,27794,(),000,000,263293606,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 370000000 (TRÊS MILHÕES E SETECENTOS MIL REAIS)
,559,01/05/2004,006,013,017,025,036,053,1,75,4460,370715254,818451,13711,([ES]),000,000,000,Não,Não,Estimativa de prêmio (SENA) próximo concurso: 650000000 (SEIS MILHÕES E QUINHENTOS MIL REAIS)
,560,05/05/2004,002,011,018,030,032,058,0,44,2585,000,1621547,27497,(),000,000,643306985,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 800000000 (OITO MILHÕES DE REAIS)
,561,08/05/2004,001,020,036,039,049,055,0,32,2743,000,3134298,36427,(),000,000,818827667,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 1000000000 (DEZ MILHÕES DE REAIS)
,562,12/05/2004,016,023,035,037,055,057,0,117,5150,000,827195,18722,(),000,000,988195948,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 1300000000 (TREZE MILHÕES DE REAIS)
,563,15/05/2004,005,008,023,034,044,051,0,90,6007,000,1354169,20212,(),000,000,1201477450,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 1400000000 (QUATORZE MILHÕES DE REAIS)
,564,19/05/2004,010,013,020,032,038,049,0,46,4446,000,2539282,26173,(),000,000,2039776564,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 2300000000 (VINTE E TRÊS MILHÕES DE REAIS)
,565,22/05/2004,007,031,034,035,037,045,0,57,6804,000,2924127,24404,(),000,000,2331458263,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 2700000000 (VINTE E SETE MILHÕES DE REAIS)
,566,26/05/2004,006,013,017,018,020,037,0,176,13032,000,1133445,15249,(),000,000,2680559227,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 3200000000 (TRINTA E DOIS MILHÕES DE REAIS)
,567,29/05/2004,011,031,038,041,057,058,0,69,5787,000,3788861,45005,(),000,000,3138064206,Sim,Não,ACUMULOU!!! Estimatva de prêmio (SENA) próximo concurso: 3600000000 (TRINTA E SEIS MILHÕES DE REAIS)
,568,02/06/2004,013,017,022,025,029,041,0,457,24931,000,780244,14248,(),000,000,3762064234,Sim,Não,ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: 4500000000 (QUARENTA E CINCO MILHÕES DE REAIS)
